UserID,rating,movieID,Name of Movie,Year of Release,Watch time,Rating,Meta Score,Votes,Gross Collection($)
137,1,1862,Fucking Åmål,1998,89,7.5,73,"53,472",0.17
191,1,1890,Kiss Me Deadly,1955,106,7.5,****,****,****
125,2,2218,Saul fia,2015,107,7.4,91,"49,869",1.78
198,5,2708,Bud Abbott and Lou Costello Meet Frankenstein,1948,83,7.3,****,"18,253",4.8
282,4,2747,Trade,I 2007,120,7.3,42,"17,590",0.21
432,3,3279,Blade,1998,120,7.1,47,"281,608",70.09
339,4,3956,Iris,I 2001,91,7,76,"18,636",1.29
251,4,4204,Rob Roy,1995,139,6.9,55,"43,943",31.6
283,2,4302,Igby Goes Down,2002,98,6.9,72,"33,940",4.68
278,3,4899,Popstar: Never Stop Never Stopping,2016,87,6.7,68,"64,243",9.39
33,1,5139,Clouds of Sils Maria,2014,124,6.7,79,"30,299",1.81
183,2,5274,This Is the End,2013,107,6.6,67,"419,724",101.47
83,2,5422,Malcolm & Marie,2021,106,6.6,53,****,****
477,4,5658,Race,I 2008,149,6.6,****,"15,273",1.37
473,2,5870,Society,1989,99,6.5,50,****,****
468,5,5947,My Fellow Americans,1996,101,6.5,49,"15,491",22.29
494,3,5992,The Fourth Protocol,1987,119,6.5,64,"10,368",12.42
432,4,6162,Kill List,2011,95,6.4,67,"42,378",0.03
309,4,6445,The Odd Couple II,1998,97,6.4,****,"10,339",18.91
288,5,6720,Screamers,1995,108,6.3,****,"28,176",5.78
310,3,6958,National Lampoon's European Vacation,1985,95,6.2,47,"68,517",49.4
363,2,7590,The Princess Switch,2018,101,6.1,****,****,****
273,5,7781,The Shadow,1994,108,6,50,"26,111",32.06
420,4,8693,Day of the Woman,1978,101,5.6,19,****,****
76,4,8921,Lara Croft Tomb Raider: The Cradle of Life,2003,117,5.5,43,"140,823",65.66
425,3,9724,Vehicle 19,2013,85,4.9,29,****,****
433,1,433,The Gold Rush,1925,95,8.1,****,"113,087",5.45
433,3,668,Devrim Arabalari,2008,115,8,****,****,****
133,3,698,Charade,1963,113,7.9,83,"80,318",13.47
161,5,763,Mildred Pierce,1945,111,7.9,88,****,****
461,5,831,Ankhon Dekhi,2013,107,7.9,****,****,****
466,2,894,Willy Wonka & the Chocolate Factory,1971,100,7.8,67,"207,303",4
338,2,1669,Müslüm,2018,136,7.6,****,****,****
367,5,2697,A Star Is Born,1937,111,7.3,77,"10,252",4.36
146,3,3068,Salinjaui gieokbeob,2017,118,7.2,****,"10,819",0.09
241,2,3231,Ghostbusters: Rise,2021,124,7.1,45,"189,317",129.36
359,4,3345,Chariots of Fire,1981,125,7.1,78,"62,929",58.97
472,1,4027,VR (Vikrant Rona),2022,148,7,****,****,****
357,2,4211,La Bamba,1987,108,6.9,65,"34,663",54.22
232,5,4454,Sinister,I 2012,110,6.8,53,"260,420",48.09
309,5,5275,The Parent Trap,1998,128,6.6,64,"143,208",66.31
118,1,5628,Experimenter,2015,98,6.6,81,"18,918",0.16
182,4,6250,The Money Pit,1986,91,6.4,49,"58,838",37.5
389,2,6673,Convoy,1978,110,6.3,47,"17,490",45
10,3,6800,Great Balls of Fire!,1989,108,6.3,49,"18,375",13.74
198,5,8293,Wishmaster,1997,90,5.8,****,"24,066",15.72
274,2,8681,The Pacifier,2005,95,5.6,30,"96,829",113.09
455,2,9794,Baaghi 2,2018,137,4.8,****,"11,171",1.32
434,5,434,Nae meorisokui jiwoogae,2004,144,8.1,****,****,****
44,5,835,Orphée,1950,112,7.9,****,****,****
247,3,1572,The Public Enemy,1931,83,7.6,****,"21,843",1.01
149,1,3440,The Thing from Another World,1951,87,7.1,****,****,****
450,1,3882,Barefoot in the Park,1967,106,7,55,"19,505",19.99
269,2,4476,Frozen II,2019,103,6.8,64,"178,881",477.37
467,3,4659,The Boys in the Band,2020,121,6.8,70,****,****
203,3,5000,Zulu,2013,110,6.7,****,****,****
245,1,5560,Hoffa,1992,140,6.6,50,"23,881",24.28
285,1,5974,The Party,I 2017,71,6.5,73,"19,487",0.75
235,1,6132,Last Action Hero,1993,130,6.4,44,"155,674",50.02
434,2,6214,On the Rocks,2020,96,6.4,73,****,****
349,5,6810,How to Make an American Quilt,1995,117,6.3,****,"12,093",23.57
38,4,6939,Reign of Fire,2002,101,6.2,39,"139,664",43.06
461,5,7440,Chasing Liberty,2004,101,6.1,46,"40,165",12.19
211,4,7542,Antitrust,2001,108,6.1,31,"29,734",10.97
220,5,7711,The Handmaid's Tale,1990,109,6,53,"10,060",4.96
321,4,7896,Orphan: First Kill,2022,99,5.9,54,****,****
285,3,8368,Starship Troopers: Invasion,2012,89,5.8,****,****,****
100,5,8460,White Girl,2016,88,5.7,65,"11,232",0.2
435,4,435,White Heat,1949,114,8.1,****,****,****
435,3,675,Knives Out,2019,130,7.9,82,"717,098",165.36
298,5,950,Dawn of the Dead,1978,127,7.8,71,"123,485",5.1
179,2,2396,The Shape of Water,2017,123,7.3,87,"429,134",63.86
86,2,3100,Polytechnique,2009,77,7.2,63,****,****
321,1,3301,The Intern,I 2015,121,7.1,51,"258,014",75.76
77,1,3433,Bakjwi,2009,134,7.1,73,"48,831",0.3
491,1,3572,Que Dios nos perdone,2016,127,7.1,****,****,****
485,1,4661,The Prince of Tides,1991,132,6.8,65,"18,697",74.79
184,2,5131,Hamlet,1990,135,6.7,53,"22,930",20.71
409,4,5754,Rambo: First Blood Part II,1985,96,6.5,47,"173,708",150.42
227,2,6873,Ticket to Paradise,2022,104,6.2,50,"44,273",68.28
352,2,6915,The Cannonball Run,1981,95,6.2,28,"37,717",72.18
255,3,7134,Prozac Nation,2001,95,6.2,****,****,****
82,1,7536,In Hell,2003,98,6.1,****,****,****
176,4,7582,The Russia House,1990,123,6.1,67,"16,664",23
49,4,8150,Cannibal Holocaust,1980,95,5.8,22,****,****
365,4,8634,Desi Boyz,2011,122,5.7,****,"14,350",1.07
392,3,8735,National Security,2003,88,5.6,31,"52,159",35.76
496,1,9819,Are We There Yet?,2005,95,4.7,27,"33,162",82.67
436,4,436,Le notti di Cabiria,1957,110,8.1,****,"50,083",0.75
288,2,636,Kimssi pyoryugi,2009,116,8,****,****,****
201,4,1248,The Killers,1946,103,7.7,****,****,****
21,4,1541,Mutiny on the Bounty,1935,132,7.6,87,****,****
478,3,1805,Ne le dis à personne,2006,131,7.5,82,"56,033",6.18
101,5,2008,October,II 2018,115,7.5,****,****,****
94,2,2324,The Strange Love of Martha Ivers,1946,116,7.4,****,****,****
404,3,2367,Monkey Business,1931,77,7.4,74,****,****
423,1,2819,The Lost Boys,1987,97,7.2,63,"148,782",32.22
122,3,3319,About a Boy,2002,101,7.1,75,"186,828",41.39
4,3,4510,L'amant,1992,115,6.8,59,"22,283",4.9
464,1,5257,Wild Things,1998,108,6.6,52,"123,935",29.75
416,4,5454,The Postman Always Rings Twice,1981,122,6.6,61,"24,519",12.38
203,3,6514,Spider-Man 3,2007,139,6.3,59,"602,158",336.53
294,3,6877,I Spit on Your Grave,2010,108,6.2,27,"86,961",0.09
135,4,7757,My Son,I 2021,95,6,****,****,****
185,3,8641,Terrifier,2016,85,5.6,****,****,****
257,2,8934,King of Thieves,2018,108,5.5,48,****,****
184,1,9140,Diabolique,1996,107,5.4,****,"14,799",17.1
440,5,9395,Shutter,I 2008,85,5.2,37,"35,802",25.93
61,1,9634,Say It Isn't So,2001,95,5,21,"13,484",5.52
437,2,437,Barfi!,2012,151,8.1,****,"83,550",2.8
188,4,909,The Fighter,I 2010,116,7.8,79,"374,784",93.62
246,4,1742,King Richard,2021,144,7.5,76,****,****
92,4,1945,Swing Time,1936,103,7.5,91,****,****
321,5,3449,Aus dem Nichts,2017,106,7.1,65,"34,076",0.32
289,2,4344,The Barefoot Contessa,1954,128,6.9,70,****,****
26,2,4835,Blast from the Past,1999,112,6.7,48,"68,236",26.49
73,5,4884,Mary Poppins Returns,2018,130,6.7,66,"90,582",171.96
454,1,5822,Dumplin',2018,110,6.5,53,****,****
129,3,6408,Stake Land,2010,98,6.4,66,"43,225",0.02
269,3,7390,Beyond the Valley of the Dolls,1970,109,6.1,60,"11,520",2.66
27,5,7402,Mirrors,I 2008,110,6.1,35,"109,561",30.69
66,3,7680,Bedtime Stories,2008,99,6,33,"97,485",110.1
130,4,9172,Prom,2011,104,5.4,50,"15,471",10.13
316,2,9262,Swamp Thing,1982,91,5.3,50,****,****
438,2,438,Da hong denglong gaogao gua,1991,125,8.1,****,"33,673",2.6
429,4,631,Durak,II 2014,116,8,83,****,****
292,3,941,The World's Fastest Indian,2005,127,7.8,68,"56,148",5.13
300,1,1186,Dirty Harry,1971,102,7.7,87,"160,303",35.9
73,4,2717,Hwanghae,2010,157,7.3,70,****,****
32,3,3998,Dung che sai duk,1994,100,7,69,"16,055",0.17
172,1,4573,Street Kings,2008,109,6.8,55,"115,983",26.42
454,5,4697,Rendition,2007,122,6.8,55,"56,642",9.74
438,5,6453,Miles Ahead,2015,100,6.4,64,"10,269",2.61
397,1,7051,The Devil's Own,1997,111,6.2,53,"67,813",42.87
0,3,7799,Dream House,2011,92,6,35,"67,720",21.28
173,2,7835,Half Light,2006,110,6,****,****,****
309,3,8108,Phantom,I 2013,98,5.9,40,"14,822",0.49
465,2,8179,Battleship,2012,131,5.8,41,"251,059",65.42
165,3,8349,Murder Party,2007,79,5.8,****,****,****
263,1,8828,Dead Birds,2004,91,5.6,****,****,****
179,5,8950,Open Season 2,2008,76,5.5,****,****,****
120,3,9217,Popeye,1980,114,5.3,64,"32,840",49.82
439,5,9787,Godsend,2004,102,4.8,24,"25,999",14.38
439,1,439,Safety Last!,1923,74,8.1,****,"21,388",1.36
54,1,557,Pink Floyd: The Wall,1982,95,8,47,"82,499",22.24
490,4,838,Kôkaku kidôtai 2.0,2008,83,7.9,****,****,****
16,2,2274,The Postman Always Rings Twice,1946,113,7.4,84,"21,734",8.33
100,4,2622,The Ultimate Gift,2006,118,7.3,49,"19,551",3.44
44,3,3119,I Confess,1953,95,7.2,68,****,****
193,5,3557,Les petits mouchoirs,2010,154,7.1,50,"26,013",0.21
40,5,4195,At Eternity's Gate,2018,111,6.9,76,"36,922",2.29
121,3,4391,Un tè con Mussolini,1999,117,6.9,53,"13,744",14.35
142,5,4591,The Long Kiss Goodnight,1996,121,6.8,44,"81,855",33.33
25,4,4638,Untamed Heart,1993,102,6.8,59,"14,536",18.9
306,2,4704,Beyond the Lights,2014,116,6.8,73,"16,899",14.62
479,5,5363,You're Next,2011,95,6.6,66,"102,729",18.47
69,2,5773,The Crazies,2010,101,6.5,56,"124,186",39.12
216,1,6565,Splash,1984,111,6.3,71,"79,355",62.1
315,4,7783,The Object of My Affection,1998,111,6,51,"20,718",29.11
412,3,7929,Liu lang di qiu,2019,125,5.9,57,"32,984",5.88
380,5,9268,One for the Money,2012,91,5.3,22,"43,166",26.41
293,5,9495,The Unholy,2021,99,5.1,36,****,****
81,3,9551,Lesbian Vampire Killers,2009,86,5.1,****,****,****
440,1,440,The Heiress,1949,115,8.1,****,****,****
149,5,794,Le cercle rouge,1970,140,7.9,92,"26,320",0.37
51,4,2099,Witness,1985,112,7.4,76,"98,531",68.71
256,5,2623,Funny Girl,1968,151,7.3,89,"23,722",58.5
452,1,2645,The Brave Little Toaster,1987,90,7.3,****,****,****
356,5,4170,Time Bandits,1981,116,6.9,79,"65,369",42.37
115,3,4185,Real Genius,1985,108,6.9,71,"35,734",13
274,3,4426,Chaman Bahaar,2020,111,6.9,****,****,****
148,5,4714,Under the Shadow,2016,84,6.8,83,"28,559",0.03
111,2,4868,2 Guns,2013,109,6.7,55,"217,296",75.61
471,5,5130,Ben Is Back,2018,103,6.7,66,"22,859",3.7
68,4,5418,Lethal Weapon 4,1998,127,6.6,37,"166,540",130.44
129,3,5538,Il portiere di notte,1974,118,6.6,****,"13,752",0.63
360,2,5940,Beirut,2018,110,6.5,69,"23,345",5.02
201,2,7027,The Wolf of Snow Hollow,2020,85,6.2,67,****,****
379,4,7461,The Kid,2000,104,6.1,45,"43,058",69.69
364,2,7470,Thunivu,2023,146,6.1,****,****,****
296,2,7858,Margot at the Wedding,2007,93,6,66,"20,734",1.96
17,5,8193,The Break-Up,2006,106,5.8,45,"134,932",118.7
414,5,8489,Planes,2013,91,5.7,39,"46,479",90.29
316,2,9559,Desert Heat,1999,95,5.1,****,****,****
107,1,9561,The Breed,2006,91,5.1,****,"13,620",0.01
305,4,9763,Meet the Blacks,2016,94,4.8,26,"37,024",9.09
441,1,441,Talvar,2015,132,8.1,****,"36,233",0.34
265,4,547,The Last Picture Show,1971,118,8,93,"49,593",29.13
70,3,1110,Ocean's Eleven,2001,116,7.7,74,"586,195",183.42
490,4,2521,Little Women,1994,115,7.3,87,"60,609",50.08
226,5,3693,Passengers,I 2016,116,7,41,"416,884",100.01
166,4,4187,King of New York,1990,103,6.9,66,"38,760",2.55
423,3,4851,Emma.,2020,124,6.7,71,****,****
189,3,5549,L'immortel,2010,117,6.6,****,****,****
295,4,5751,Pokémon: Detective Pikachu,2019,104,6.5,53,"168,291",144.11
441,2,6177,Predators,2010,107,6.4,51,"235,555",52
37,2,6348,Parkland,2013,93,6.4,51,"16,735",0.65
40,1,6425,Kid Cannabis,2014,110,6.4,54,****,****
207,4,7647,The Other Woman,2014,109,6,39,"144,165",83.91
7,5,8160,The Man from Toronto,2022,110,5.8,34,****,****
473,3,8381,A California Christmas,2020,106,5.8,****,****,****
326,5,8853,A Few Best Men,2011,97,5.6,****,****,****
87,4,9082,Earth Girls Are Easy,1988,100,5.4,66,"24,008",3.92
232,1,9212,The Nun,2018,96,5.3,46,"145,921",117.45
442,3,442,Rang De Basanti,2006,167,8.1,****,"120,099",2.2
349,5,886,American Gangster,2007,157,7.8,76,"433,339",130.16
83,1,897,Boyz n the Hood,1991,112,7.8,76,"144,794",57.5
461,3,1259,Twelve O'Clock High,1949,132,7.7,****,****,****
372,1,1327,Raazi,2018,138,7.7,****,****,****
343,1,1331,Nanjing! Nanjing!,2009,132,7.7,85,"11,306",0.12
253,4,2156,Thief,1981,123,7.4,78,"34,331",11.49
235,4,4076,Jumanji: Welcome to the Jungle,2017,119,6.9,58,"391,828",404.52
87,2,4516,Warm Bodies,2013,98,6.8,60,"235,112",66.38
69,3,5109,The Last Days of Disco,1998,113,6.7,76,"13,762",2.99
107,2,6695,Berlin Syndrome,2017,116,6.3,70,"26,226",0.03
464,2,7773,Mr. Popper's Penguins,2011,94,6,53,"100,476",68.22
336,2,7809,Doghouse,2009,89,6,****,****,****
81,4,7822,Motel Hell,1980,101,6,64,"12,600",6.34
126,5,9328,A Good Marriage,2014,102,5.3,43,****,****
43,3,9449,Ram Setu,2022,140,5.2,****,****,****
452,3,9783,Jeruzalem,2015,94,4.8,45,****,****
273,2,9812,The Unborn,2009,88,4.7,30,"52,335",42.67
443,2,443,Queen,2013,146,8.1,****,"66,749",1.43
52,4,1674,Ayan,2009,162,7.6,****,****,****
467,4,1698,Nocturnal Animals,2016,116,7.5,67,"286,745",10.66
36,2,2191,All the King's Men,1949,110,7.4,****,****,****
193,3,2484,The Next Three Days,2010,133,7.3,52,"199,924",21.15
100,4,3370,The Dig,2021,112,7.1,73,****,****
363,1,3587,Father of the Bride,1950,92,7.1,76,****,****
125,2,3915,Miss Potter,2006,88,7,57,"30,717",2.98
475,2,4688,Rise of the Footsoldier,2007,119,6.8,****,****,****
244,5,4815,Black Panther: Wakanda Forever,2022,161,6.7,67,"248,093",453.72
18,1,5113,The Wild One,1953,79,6.7,****,****,****
283,5,6018,The Ledge,2011,101,6.5,34,"19,889",0.01
447,3,7635,Those Who Wish Me Dead,2021,100,6,59,****,****
140,1,8065,Tian jiang xiong shi,2015,127,5.9,41,"20,485",0.07
32,5,9222,Ghost Rider,2007,110,5.3,35,"243,520",115.8
444,5,444,Masaan,2015,109,8.1,****,****,****
86,3,3045,The Beguiled,1971,105,7.2,66,****,****
115,1,3590,Enthiran,2010,155,7.1,****,"28,472",4.37
320,4,3781,The Color of Money,1986,119,7,77,"87,687",52.29
91,3,4065,Samaria,2004,97,7,****,****,****
365,5,4544,Working Girl,1988,113,6.8,73,"59,220",64
450,5,5582,Confidence,2003,97,6.6,59,"34,775",12.21
121,2,5846,Due Date,2010,95,6.5,51,"348,669",100.54
223,2,7055,Necessary Roughness,1991,108,6.2,45,"12,474",26.26
486,4,7668,The Signal,2014,97,6,54,"66,991",0.6
460,3,8095,Man Down,I 2015,90,5.9,28,****,****
25,5,8357,Annapolis,2006,108,5.8,37,"21,499",17.13
131,5,9115,The Eye,2008,98,5.4,36,"54,498",31.42
46,3,9329,The Brothers Solomon,2007,93,5.3,32,"11,281",0.9
187,3,9338,Tim and Eric's Billion Dollar Movie,2012,93,5.3,40,"10,358",0.2
445,1,445,Du rififi chez les hommes,1955,118,8.1,97,"35,376",0.06
57,5,1085,Gönül Yarasi,2005,142,7.8,****,****,****
482,3,1878,Dalkomhan insaeng,2005,119,7.5,****,****,****
420,5,2499,Tender Mercies,1983,92,7.3,76,"11,050",8.44
181,5,2687,Luftslottet som sprängdes,2009,147,7.3,60,"72,853",5.43
302,1,3626,Nati con la camicia,1983,107,7.1,****,****,****
199,4,4517,Body Double,1984,114,6.8,69,"35,109",8.8
331,4,5135,The Jane Austen Book Club,2007,106,6.7,61,"28,450",3.57
120,5,5346,What Lies Beneath,2000,130,6.6,51,"129,666",155.46
179,1,5455,Back to School,1986,96,6.6,68,"33,968",91.26
435,3,5977,The Dream Team,1989,113,6.5,54,"15,751",28.89
365,5,6507,The Change-Up,2011,112,6.3,39,"187,712",37.24
24,1,6574,The Game Plan,2007,110,6.3,44,"94,532",90.65
203,4,6635,Doc Hollywood,1991,104,6.3,56,"38,321",54.83
32,1,6856,The Revenant,I 2009,117,6.3,57,****,****
204,1,7087,Black Sheep,1996,87,6.2,34,"42,035",32.38
57,3,7192,Nightwatch,1997,101,6.2,40,"20,341",1.2
219,4,7253,Bachna Ae Haseeno,2008,152,6.2,****,"11,904",0.69
297,3,7691,The Net,I 1995,114,6,51,"70,175",50.73
293,4,8467,Enough,I 2002,115,5.7,25,"45,237",40.01
87,4,8684,Hold the Dark,2018,125,5.6,63,****,****
293,5,9439,Bait,III 2012,93,5.2,****,****,****
434,4,9703,The Informers,2008,98,4.9,20,"17,024",0.3
148,2,9734,The Ridiculous 6,2015,119,4.8,18,****,****
446,5,446,Article 15,2019,130,8.1,****,****,****
126,5,2581,Skyggen i mit øje,2021,107,7.3,****,****,****
393,4,3288,Kol,2020,112,7.1,****,****,****
422,1,3504,The Chase,1966,134,7.1,****,"12,438",5
94,3,3862,The Hidden,1987,97,7,69,"20,965",9.75
360,4,4572,Exam,2009,101,6.8,****,****,****
346,5,4843,Wanted,2008,110,6.7,64,"395,502",134.51
66,5,5062,A Dog's Way Home,2019,96,6.7,50,"18,849",41.95
409,4,5335,Death Becomes Her,1992,104,6.6,56,"123,141",58.42
324,2,5395,Kiss the Girls,1997,115,6.6,46,"76,626",60.53
153,3,5714,The Chronicles of Narnia: Prince Caspian,2008,150,6.5,62,"215,539",141.62
252,3,6098,Mars Attacks!,1996,106,6.4,52,"232,861",37.77
61,3,6117,Solace,II 2015,101,6.4,36,****,****
297,1,6698,Evita,1996,135,6.3,45,"36,476",50.05
233,4,7206,Down and Out in Beverly Hills,1986,103,6.2,72,"19,683",62.13
320,1,7714,Kama Sutra: A Tale of Love,1996,117,6,****,"10,937",4.11
60,3,7927,London Has Fallen,2016,99,5.9,28,"162,504",62.68
216,2,8282,Curly Sue,1991,101,5.8,****,"22,355",33.69
474,4,8804,Stalingrad,2013,131,5.6,49,"17,233",1.01
180,5,9176,Burying the Ex,2014,89,5.4,37,****,****
447,4,447,Black,2005,122,8.1,****,"35,376",0.73
343,3,877,Star Wars: Episode VII - The Force Awakens,2015,138,7.8,80,"941,405",936.66
334,1,1946,Nirgendwo in Afrika,2001,141,7.5,72,"13,563",6.17
56,1,3950,Sultan,2016,170,7,****,"48,298",6.2
62,4,4163,The Croods: A New Age,2020,95,6.9,56,"46,920",58.57
80,4,4182,Clash of the Titans,1981,118,6.9,59,"45,640",41.09
16,5,4561,While You Were Sleeping,1995,103,6.8,67,"107,047",81.06
6,5,4668,The Debt,I 2010,113,6.8,65,"70,567",31.18
427,3,4707,The Mechanic,1972,100,6.8,51,"14,707",7.3
349,2,5195,Girlfight,2000,110,6.7,70,"11,162",1.52
354,2,5237,Der Schuh des Manitu,2001,87,6.7,****,****,****
189,1,5247,"Ensemble, c'est tout",2007,97,6.7,****,****,****
213,3,5546,A Civil Action,1998,115,6.6,68,"30,061",56.7
251,2,5948,Pontypool,2008,93,6.5,54,****,****
370,4,6691,Freaky Friday,1976,95,6.3,51,"13,350",25.94
74,2,6821,Sylvia,2003,110,6.3,56,"11,012",1.3
448,5,448,Major,2022,150,8.1,****,****,****
192,5,784,In a Lonely Place,1950,94,7.9,****,****,****
255,5,1921,Delhi Belly,2011,103,7.5,66,"30,776",1.53
284,3,2716,Shogun Assassin,1980,85,7.3,****,****,****
20,4,3458,Marnie,1964,130,7.1,73,"51,052",7
182,4,3523,The Big Red One,1980,113,7.1,77,****,****
340,5,3622,Wazir,I 2016,103,7.1,****,"19,415",0.59
311,4,3840,Professor Marston and the Wonder Women,2017,108,7,68,"27,163",1.59
135,3,3891,Dog Pound,2010,91,7,57,****,****
432,1,5070,T-34,2018,139,6.7,****,****,****
375,3,5477,Guava Island,2019,55,6.6,****,****,****
59,3,5744,Eurovision Song Contest: The Story of Fire Saga,2020,123,6.5,50,****,****
300,4,6632,Mr. Right,I 2015,95,6.3,52,"57,794",0.03
363,3,7696,War Machine,2017,122,6,56,****,****
121,3,7877,Phantasm III: Lord of the Dead,1994,91,6,****,****,****
480,5,7928,The Amityville Horror,2005,90,5.9,33,"113,983",65.23
416,1,8373,The Canal,2014,92,5.8,55,****,****
276,4,8731,Song to Song,I 2017,129,5.6,54,"21,502",0.44
261,1,9186,Emelie,2015,82,5.4,62,****,****
449,5,449,Chak De! India,2007,153,8.1,68,"81,869",1.11
392,4,572,The Straight Story,1999,112,8,86,"92,539",6.2
158,4,1263,Kolja,1996,105,7.7,****,"15,782",5.73
497,4,1366,Guillermo del Toro's Pinocchio,2022,117,7.6,79,****,****
447,3,1841,Gojira,1954,96,7.5,78,"35,243",2.42
310,1,1927,Dum Laga Ke Haisha,2015,109,7.5,****,****,****
89,3,2380,Qayamat Se Qayamat Tak,1988,162,7.4,****,****,****
182,4,2947,The Bank Job,2008,111,7.2,69,"184,433",30.06
72,5,3010,Kon-Tiki,2012,118,7.2,62,"50,174",1.52
345,2,3538,The Savages,2007,114,7.1,85,"38,028",6.61
430,3,3783,Er ist wieder da,2015,116,7,****,****,****
317,1,5090,The War,1994,126,6.7,****,"13,107",16.55
184,5,5499,Fear Street: 1666,2021,114,6.6,68,****,****
32,5,6813,Gloria Bell,2018,102,6.3,79,"12,187",5.61
455,3,7525,The Replacement Killers,1998,87,6.1,42,"29,662",18.97
93,5,7553,The Decoy Bride,2011,89,6.1,42,"11,961",0
321,1,8548,Short Circuit 2,1988,110,5.7,****,"25,979",21.63
375,5,9612,Blair Witch,2016,89,5,47,"47,425",20.78
450,2,450,La Grande Illusion,1937,113,8.1,****,"37,453",0.17
104,2,828,Pred dozhdot,1994,113,7.9,****,"15,278",0.76
49,2,845,Gemide,1998,102,7.9,****,****,****
465,1,1154,The Boy in the Striped Pajamas,2008,94,7.7,55,"226,420",9.03
442,3,1863,Meet Me in St. Louis,1944,113,7.5,94,"25,658",7.57
250,4,2579,42nd Street,1933,89,7.3,83,"12,446",2.3
449,5,2629,Eight Below,2006,120,7.3,64,"66,164",81.61
270,4,2809,Don't Look Up,2021,138,7.2,49,****,****
107,2,3355,American Underdog,2021,112,7.1,53,****,****
293,4,3830,Mansfield Park,1999,112,7,71,"24,768",4.76
441,1,4014,Tacones lejanos,1991,112,7,51,"16,531",1.71
329,1,4450,The Maze Runner,2014,113,6.8,57,"478,745",102.43
45,3,4736,HIT: The First Case,2022,132,6.8,****,****,****
300,4,4757,Chandigarh Kare Aashiqui,2021,117,6.8,****,****,****
62,2,6637,Scouts Guide to the Zombie Apocalypse,2015,93,6.3,32,"52,211",3.64
361,1,7172,In Fabric,2018,118,6.2,81,****,****
256,4,7727,The Gambler,III 2014,111,6,55,"71,338",33.68
278,3,7854,The Signal,2007,103,6,63,"21,533",0.6
130,3,8146,Cobra,1986,87,5.8,25,"75,671",49.04
439,5,8377,Wilson,I 2017,94,5.8,49,"10,823",0.65
258,3,8616,The Gingerbread Man,1998,114,5.7,65,"11,376",1.53
367,3,8801,Bad Company,2002,116,5.6,37,"48,790",30.16
462,2,9359,A Christmas Prince: The Royal Wedding,2018,92,5.3,****,****,****
451,5,451,Dom za vesanje,1988,142,8.1,****,"31,495",0.28
183,4,554,Papillon,1973,151,8,58,"133,094",53.27
451,2,674,Titanic,1997,194,7.9,75,"1,209,121",659.33
215,3,2597,Metropolitan,1990,98,7.3,77,"11,767",2.94
283,4,3234,Rocky Balboa,2006,102,7.1,63,"222,425",70.27
282,4,3923,Teorema,1968,98,7,****,****,****
212,5,3951,To End All Wars,2001,125,7,****,****,****
32,5,4092,Jurassic World,2015,124,6.9,59,"652,567",652.27
179,3,4883,The Ninth Gate,1999,133,6.7,44,"187,228",18.66
460,5,4964,Freaks,2018,105,6.7,63,****,****
124,1,5966,Dutch,1991,107,6.5,****,"13,269",4.6
448,3,6136,Now You See Me 2,2016,129,6.4,46,"299,372",65.08
288,1,7348,The Dark and the Wicked,2020,95,6.1,72,****,****
50,2,9273,Police Academy 3: Back in Training,1986,83,5.3,33,"46,673",43.58
301,3,9541,Holidays,2016,105,5.1,50,****,****
452,4,452,Pink,III 2016,136,8.1,****,"46,183",1.24
355,4,815,Cría cuervos,1976,105,7.9,****,****,****
243,1,4583,Enemy Mine,1985,108,6.8,59,"49,308",4.27
304,4,4870,Robin Hood: Men in Tights,1993,104,6.7,44,"129,867",35.74
452,4,5277,Venom,2018,112,6.6,35,"498,180",213.52
488,3,5453,The Hunger,1983,97,6.6,52,"27,435",5.98
269,4,5954,Sightseers,2012,88,6.5,69,"29,334",0.04
45,2,6013,Taxi 2,2000,88,6.5,****,"56,987",0.73
2,1,6661,The Loft,2014,108,6.3,24,"57,809",5.98
206,4,8270,The Toy,1982,102,5.8,16,"14,020",47.12
164,2,9181,Balls Out: Gary the Tennis Coach,2009,93,5.4,****,****,****
417,1,9484,Eddie,1996,100,5.2,****,"11,197",31.36
453,3,453,Mandariinid,2013,87,8.1,73,"47,244",0.14
453,1,652,Deewaar,1975,174,8,****,****,****
218,4,1028,Days of Wine and Roses,1962,117,7.8,74,****,****
416,3,2054,Predestination,I 2014,97,7.4,69,"289,057",0.07
434,5,2283,Le professionnel,1981,108,7.4,****,****,****
124,2,4412,AK vs AK,2020,108,6.9,****,****,****
283,1,4617,The Ghost and the Darkness,1996,110,6.8,46,"63,624",38.62
193,1,5016,Passing,I 2021,98,6.7,85,****,****
327,2,5994,Brad's Status,2017,102,6.5,71,"18,417",2.13
335,2,6298,Grudge Match,2013,113,6.4,35,"61,470",29.81
497,1,7815,Maniac Cop,1988,85,6,40,"18,264",0.67
359,4,8028,Game of Death,1978,100,5.9,36,"21,137",10
104,3,8199,Rambo III,1988,102,5.8,36,"134,520",53.72
413,2,8443,John Tucker Must Die,2006,89,5.7,41,"85,333",41.01
260,5,8851,5 Days of War,2011,113,5.6,31,"14,069",0.02
204,2,9149,Absolutely Fabulous: The Movie,2016,91,5.4,59,"12,815",4.75
430,1,9221,The Green Inferno,2013,100,5.3,38,"46,160",7.19
93,5,9525,Cosmopolis,2012,109,5.1,58,"48,671",0.74
85,2,9802,Howard the Duck,1986,110,4.7,28,"48,452",16.3
